#[Header]										
#Keyword=SCHEM										
#NameString=Selventa Legacy Chemical Names										
#DomainString=Chemical										
#SpeciesString=all										
#DescriptionString=Selventa names for chemicals, drugs, and other molecule abundances. It is not recommended that new BEL Documents include reference to any of these legacy namespaces.										
#VersionString=20140225										
#[Values]										
ID	ALTIDS	LABEL	SYNONYMS	DESCRIPTION	TYPE	SPECIES	XREF	OBSOLETE	PARENTS	CHILDREN
A2086		Phosphocreatine			A		CHEBI:17287			
A2087		Phosphodiesterase			A		MESHC:D010727			
A2088		Phosphoenolpyruvate			A		CHEBI:18021			
A2089		Phospholipase			A		MESHC:D010740			
A2090		Phospholipase A2			A		MESHC:D054467			
A2091		Phospholipase C			A					
A2092		Phospholipid			A		CHEBI:16247			
A2093		Phosphoramidon			A		CHEBI:8164			
A2094		Phosphorylase b			A		MESHC:D010763			
A2095		Phosphorylethanolamine			A		MESHC:C005448			
A2096		Phosphoserine			A		CHEBI:37712			
A2097		Phthalic acid			A		CHEBI:29069			
A2098		"Phthalic acid, mono-sec-butyl ester"			A					
A2099		Phytanic acid			A		CHEBI:16285			
A2100		Phytic acid			A		CHEBI:17401			
A2101		Phytohemagglutinin			A		MESHC:D010835			
A2102		Phytosphingosine			A		CHEBI:46961			
A2103		Piceatannol			A		CHEBI:28814			
A2104		Picibanil			A		MESHC:D010844			
A2105		Picolinic acid			A		CHEBI:28747			
A2106		Pilocarpine			A		CHEBI:39462			
A2107		Pimagedine			A		CHEBI:40618			
A2108		Pinacidil			A		MESHC:D020110			
A2109		Pioglitazone			A		CHEBI:8228			
A2110		Piperazine			A		CHEBI:28568			
A2111		Piperine			A		CHEBI:28821			
A2112		Piperonyl butoxide			A		CHEBI:32687			
A2113		Pirinixic acid			A		CHEBI:32509			
A2114		Piroxicam			A		CHEBI:8249			
A2115		Pituitary adenylate cyclase-activating peptide			A					
A2116		Pituitary hormones			A		MESHC:D010907			
A2117		Plasminogen			A		MESHC:D010958			
A2118		Platelet activating factor phosphatidate			A		MESHC:C044218			
A2119		Pleiotrophin			A		MESHC:C066845			
A2120		Plicamycin			A		CHEBI:31856			
A2121		Plumbagin			A		CHEBI:8273			
A2122		Polaprezinc			A		MESHC:C061957			
A2123		Policosanol			A		MESHC:C080710			
A2124		Poly I-C			A		MESHC:D011070			
A2125		Poly IC-polylysine carboxymethyl dextran			A		MESHC:C042359			
A2126		"Poly(imino(1-(4-aminobutyl)-2-oxo-1,2-ethanediyl)), (S)- (9CI)"			A					
A2127		Polyamine			A		CHEBI:60143			
A2128		Polychlorinated biphenyls			A		MESHC:D011078			
A2129		Polycyclic Aromatic Hydrocarbons			A		CHEBI:33848			
A2130		Polyethylene glycol			A		CHEBI:46793			
A2131		Polyglutamine			A		MESHC:C097188			
A2132		Polymyxin			A		CHEBI:59062			
A2133		Polymyxin B			A		CHEBI:8309			
A2134		Polypeptide			A		CHEBI:15841			
A2135		Polyphenylalanine			A		MESHC:C012001			
A2136		Polyunsaturated fatty acid			A		CHEBI:26208			
A2137		"Pomegranate, ext."			A					
A2138		Ponasterone A			A		CHEBI:28135			
A2139		Porcine pancreatic elastase			A					
A2140		Potassium			A		CHEBI:26216			
A2141		Potassium chloride			A		CHEBI:32588			
A2142		Potassium iodide			A		CHEBI:8346			
A2143		Potassium superoxide			A		MESHC:C039316			
A2144		Pramipexole			A		CHEBI:8356			
A2145		Pranlukast			A		MESHC:C047681			
A2146		Prasterone			A		CHEBI:28689			
A2147		Pravastatin			A		CHEBI:63618			
A2148		Prazosin			A		CHEBI:8364			
A2149		Pre-tRNA_Sec			A					
A2150		Prednisolone			A		CHEBI:8378			
A2151		Pregabalin			A		CHEBI:64356			
A2152		"Pregn-5-ene-3,20-dione"			A		CHEBI:63837			
A2153		Pregnenolone			A		CHEBI:16581			
A2154		Pregnenolone carbonitrile			A		CHEBI:35591			
A2155		Preprogastrin			A		MESHC:C042873			
A2156		Presqualene pyrophosphate			A		MESHC:C017672			
A2157		Previtamin D(3)			A		MESHC:C025168			
A2158		Pristanic acid			A		CHEBI:51340			
A2159		Pristanoyl-CoA			A		CHEBI:51341			
A2160		Probenecid			A		CHEBI:8426			
A2161		Probucol			A		CHEBI:8427			
A2162		Procainamide			A		CHEBI:8428			
A2163		Procolipase			A		MESHC:C037107			
A2164		Progesterone			A		CHEBI:17026			
A2165		Progestins			A		CHEBI:59826			
A2166		Proglumide			A		CHEBI:32058			
A2167		Proinsulin C-peptide			A		MESHC:D002096			
A2168		Prolactin			A		MESHC:D011388			
A2169		Proliferin			A					
A2170		Proline			A		CHEBI:26271			
A2171		Prolinedithiocarbamate			A		MESHC:C066229			
A2172		Promega			A		MESHC:C060580			
A2173		Promegestone			A		CHEBI:73390			
A2174		"Propanoic acid, 2-oxo-, ion(1-)"			A					
A2175		Propargylglycine			A		MESHC:C009055			
A2176		Propentofylline			A		MESHC:C032114			
A2177		Properdin			A		MESHC:D011414			
A2178		Propionic acid			A		CHEBI:30768			
A2179		Propionyl-coenzyme A			A		CHEBI:15539			
A2180		Propofol			A		CHEBI:44915			
A2181		Propranolol			A		CHEBI:8499			
A2182		Propylthiouracil			A		CHEBI:8502			
A2183		Prostaglandin A1			A		CHEBI:15545			
A2184		Prostaglandin A2			A		CHEBI:27820			
A2185		Prostaglandin D2			A		CHEBI:15555			
A2186		Prostaglandin E2 methyl ester			A		MESHC:C041324			
A2187		Prostaglandin E3			A		CHEBI:28031			
A2188		Prostaglandin F1			A		CHEBI:28852			
A2189		Prostaglandin F3alpha			A		CHEBI:36075			
A2190		Prostaglandin G2			A		CHEBI:27647			
A2191		Prostaglandin H2			A		CHEBI:15554			
A2192		Prostaglandin I2 methyl ester			A		MESHC:C038499			
A2193		Prostaglandin-derived 2-trans-enoyl CoA			A					
A2194		Prostaglandin-derived 3-ketoacyl CoA			A					
A2195		Prostaglandin-derived L-3-hydroxyacyl CoA			A					
A2196		Prostaglandin-derived acyl CoA			A					
A2197		Prostaglandins			A		CHEBI:26333			
A2198		Prostratin			A		CHEBI:69818			
A2199		Proteasome inhibitor			A		CHEBI:52726			
A2200		Protein glutamate			A					
A2201		"Protein, whey"			A					
A2202		"Proteinase, metallo-"			A					
A2203		Proteoglycan			A		CHEBI:37396			
A2204		Prothrombin			A		MESHC:D011516			
A2205		Prothrombin fragment 1			A		MESHC:C029733			
A2206		Prothrombin fragment 2			A		MESHC:C044183			
A2207		Protocatechuic acid			A		CHEBI:36062			
A2208		Proton			A		CHEBI:24636			
A2209		Pseudoisocyanine			A		CHEBI:37994			
A2210		Pseudolaric acid B			A		MESHC:C058391			
A2211		Psychosine			A		CHEBI:16874			
A2212		Puromycin			A		CHEBI:17939			
A2213		Puromycin aminonucleoside			A		CHEBI:42839			
A2214		Putrescine			A		CHEBI:17148			
A2215		Pyocyanine			A		CHEBI:62220			
A2216		Pyrazole			A		CHEBI:14973			
A2217		Pyrene			A		CHEBI:39106			
A2218		Pyridine			A		CHEBI:16227			
A2219		"Pyridine, dihydro-"			A					
A2220		Pyridinoline			A		MESHC:C015484			
A2221		Pyridone 6			A		MESHC:C524063			
A2222		Pyridoxal phosphate			A		CHEBI:18405			
A2223		Pyridoxine			A		CHEBI:16709			
A2224		Pyrilamine			A		CHEBI:6762			
A2225		"Pyrimidine, dimer"			A					
A2226		Pyrogallol			A		CHEBI:16164			
A2227		Pyrrolidine dithiocarbamic acid			A		MESHC:C020972			
A2228		Pyruvaldehyde			A		CHEBI:17158			
A2229		Pyruvate			A		CHEBI:15361			
A2230		Pyruvic acid			A		CHEBI:32816			
A2231		Quartz			A		CHEBI:46727			
A2232		Quercetagetin			A		CHEBI:8695			
A2233		Quercetin			A		CHEBI:16243			
A2234		Quinacrine			A		CHEBI:8711			
A2235		Quinidine			A		CHEBI:28593			
A2236		Quinolinic acid			A		CHEBI:16675			
A2237		Quinpirole			A		CHEBI:75401			
A2238		R 59949			A		MESHC:C058544			
A2239		RC 3095			A					
A2240		"RNA, Transfer"			A		CHEBI:17843			
A2241		ROCK inhibitor			A					
A2242		Raffinose			A		CHEBI:16634			
A2243		Raloxifene			A		CHEBI:8772			
A2244		Ramipril			A		CHEBI:8774			
A2245		Ramiprilat			A		MESHC:C052549			
A2246		Ranitidine			A		CHEBI:8776			
A2247		Rbp-jkappa protein			A		MESHC:D051819			
A2248		Reactive Nitrogen Species			A		CHEBI:62764			
A2249		Reactive Oxygen Species			A		CHEBI:26523			
A2250		Realgar (AsS)			A					
A2251		Rebamipide			A		MESHC:C052785			
A2252		"Recombinant human growth hormone, JR-8810"			A					
A2253		Relaxin			A		MESHC:D012065			
A2254		Remnant lipoprotein			A					
A2255		Renin			A		MESHC:D012083			
A2256		Repaglinide			A		MESHC:C072379			
A2257		Resveratrol			A		CHEBI:27881			
A2258		Retinaldehyde			A		CHEBI:17898			
A2259		Retinamide			A		MESHC:C054441			
A2260		"Retinoic acid, 4,5-didehydro-5,6-dihydro-"			A					
A2261		Retinol acetate			A		CHEBI:32095			
A2262		Rev 5901			A					
A2263		Rhein			A		MESHC:C020491			
A2264		Riboflavin			A		CHEBI:17015			
A2265		Ribonuclease			A		MESHC:D012260			
A2266		Riboprine			A		CHEBI:62881			
A2267		Ribose-5-phosphoric acid			A					
A2268		Ribulose 5-phosphate			A		CHEBI:37455			
A2269		Riddelline			A		CHEBI:63924			
A2270		Rifampicin N-oxide			A		MESHC:C043640			
A2271		Rifampin			A		CHEBI:28077			
A2272		Rifamycin			A		CHEBI:26580			
A2273		Riluzole			A		MESHC:D019782			
A2274		Ritonavir			A		CHEBI:45409			
A2275		Rituximab			A		MESHC:C092560			
A2276		Rmi 12330A			A		MESHC:C014925			
A2277		Rmi 14514			A					
A2278		Ro 13-7410			A		CHEBI:75261			
A2279		Ro 20-1724			A		MESHC:D012368			
A2280		Ro 31-7549			A		MESHC:C064755			
A2281		Ro 31-8220			A		CHEBI:38912			
A2282		Ro 31-8425			A		MESHC:C071924			
A2283		Roflumilast			A		CHEBI:47657			
A2284		Rolipram			A		CHEBI:104872			
A2285		Rooperol			A		MESHC:C079659			
A2286		Ropivacaine			A		CHEBI:60802			
A2287		Roquinimex			A		MESHC:C045282			
A2288		Rosiglitazone			A		CHEBI:50122			
A2289		Rosuvastatin			A		CHEBI:38545			
A2290		Rotenone			A		CHEBI:28201			
A2291		Rottlerin			A		CHEBI:8899			
A2292		Roxatidine			A					
A2293		Roxithromycin			A		CHEBI:48844			
A2294		Ruthenium red			A		CHEBI:34956			
A2295		Ryanodine			A		CHEBI:8925			
A2296		"S-(1,1,2,2-Tetrafluoroethyl)cysteine"			A		MESHC:C064116			
A2297		"S-(1,2-Dichlorovinyl)cysteine"			A		MESHC:C039961			
A2298		"S-(2,4-Dinitrophenyl)glutathione"			A		CHEBI:8927			
A2299		S-2-Hydroxybutanedioic acid			A		CHEBI:30797			
A2300		S-4-Bromobenzylglutathione cyclopentyl diester			A		MESHC:C099177			
A2301		S-Acetyldihydrolipoamide			A		CHEBI:16807			
A2302		S-Acrylyl-N-acetylcysteamine			A		MESHC:C061074			
A2303		S-Adenosylhomocysteine			A		CHEBI:16680			
A2304		S-Adenosylmethioninamine			A		CHEBI:15625			
A2305		S-Adenosylmethionine			A		CHEBI:15414			
A2306		S-Farnesylcysteine			A		CHEBI:62197			
A2307		S-Nitroso-N-acetylpenicillamine			A		MESHC:D026423			
A2308		S-Nitrosoglutathione			A		CHEBI:50091			
A2309		S-Succinyldihydrolipoamide			A		CHEBI:17432			
A2310		S-Tetradecanoyl-coenzyme A			A		CHEBI:15532			
A2311		S-methyl N-butylthiocarbamate			A					
A2312		S-methyl N-butylthiocarbamate sulfoxide			A					
A2313		SB 201146			A		MESHC:C084128			
A2314		SB 202129			A					
A2315		SB 209670			A					
A2316		SB-202190			A					
A2317		SB-203580			A		MESHC:C093642			
A2318		SB-216763			A		MESHC:C417521			
A2319		SB-559457			A		MESHC:C546477			
A2320		SC 514			A		MESHC:C477523			
A2321		SC 58125			A					
A2322		SC58236			A					
A2323		SD-208			A		MESHC:C511004			
A2324		SF 2370			A		MESHC:C047321			
A2325		SK&F 82958			A		MESHC:C071262			
A2326		SK&F 91488			A		MESHC:C024535			
A2327		SK&F 95654			A		MESHC:C060368			
A2328		SK&F 96365			A					
A2329		SK&F-38393			A					
A2330		SKF L-94901			A					
A2331		SM 11044			A		MESHC:C076952			
A2332		SN 38			A					
A2333		SN50			A					
A2334		SP600125			A					
A2335		SQ 22536			A					
A2336		SQ 29548			A		MESHC:C045749			
A2337		SR 11237			A		MESHC:C087130			
A2338		SREBP Cleavage Hs			A					
A2339		SREBP Cleavage Mm			A					
A2340		ST 638			A		MESHC:C060747			
A2341		SU 11274			A		MESHC:C478479			
A2342		SU 5416			A					
A2343		SU 6656			A		MESHC:C416927			
A2344		SU 6668			A					
A2345		SU6656			A		MESHC:C416927			
A2346		Safingol			A		CHEBI:16566			
A2347		Salbutamol			A		CHEBI:2549			
A2348		Salmeterol			A		CHEBI:9011			
A2349		Salubrinal			A		MESHC:C496827			
A2350		San 58035			A		MESHC:C040256			
A2351		Sapropterin			A		CHEBI:59560			
A2352		Saquinavir			A		CHEBI:63621			
A2353		Sarcosine			A		CHEBI:15611			
A2354		Sarin			A		CHEBI:75701			
A2355		Saturated fatty acid			A		CHEBI:26607			
A2356		Sch-23390			A		MESHC:C534628			
A2357		Secalciferol			A		CHEBI:28818			
A2358		Selegiline			A		CHEBI:50217			
A2359		Selenite			A		CHEBI:18212			
A2360		Selenium			A		CHEBI:27568			
A2361		Selenocysteine			A		CHEBI:9093			
A2362		Semaxanib			A					
A2363		Sepiapterin			A		CHEBI:16095			
A2364		Serine			A		CHEBI:17822			
A2365		Serine D-form			A					
A2366		Serotonin			A		CHEBI:28790			
A2367		Sertraline			A		CHEBI:9123			
A2368		Serum Glucagon			A					
A2369		Sesame oil			A		MESHC:D012715			
A2370		Sesamin			A		MESHC:C054125			
A2371		Severin			A		MESHC:C036571			
A2372		Shikonin			A		MESHC:C016101			
A2373		Short-chain 2-trans-enoyl CoA			A					
A2374		Short-chain 3-ketoacyl CoA			A					
A2375		Short-chain L-3-hydroxyacyl CoA			A					
A2376		Short-chain fatty acid			A		CHEBI:26666			
A2377		Short-chain fatty acyl CoA			A					
A2378		Short-chain fatty acyl CoA (-C2)			A					
A2379		Shortened Acyl-CoA			A					
A2380		Siguazodan			A		MESHC:C056215			
A2381		Sildenafil			A		CHEBI:9139			
A2382		Silibinin			A		CHEBI:9144			
A2383		"Siliceous earth, purified"			A					
A2384		Silver			A		CHEBI:30512			
A2385		Silymarin			A		CHEBI:9144			
A2386		Simvastatin			A		CHEBI:9150			
A2387		Singlet oxygen			A		MESHC:D026082			
A2388		Siomycin			A		MESHC:C025311			
A2389		Sirolimus			A		CHEBI:9168			
A2390		Sirtinol			A		CHEBI:73158			
A2391		Sitosterol			A		CHEBI:27693			
A2392		Small High Density Lipoprotein			A					
A2393		Smoke condensate			A					
A2394		"Smoke condensate, cigar"			A					
A2395		"Smoke condensate, cigarette"			A					
A2396		"Smoke condensate, cigarette (heated)"			A					
A2397		"Smoke extract, cigarette"			A					
A2398		"Smoke, cigarette"			A					
A2399		"Smoke, cigarette (past exposure)"			A					
A2400		Sodium			A		CHEBI:26708			
A2401		Sodium Hydroxide			A		CHEBI:32145			
A2402		Sodium Lauryl Sulfate			A		CHEBI:8984			
A2403		Sodium Salicylate			A		MESHC:D012980			
A2404		Sodium arsenate			A		MESHC:C009277			
A2405		Sodium arsenite			A		CHEBI:29678			
A2406		Sodium azide			A		CHEBI:278547			
A2407		Sodium bisulfate			A					
A2408		Sodium bisulfide			A		MESHC:C025451			
A2409		Sodium butyrate			A		CHEBI:64103			
A2410		Sodium chloride			A		CHEBI:26710			
A2411		Sodium dextran sulfate			A					
A2412		Sodium fluoride			A		CHEBI:28741			
A2413		Sodium glutamate			A		CHEBI:64220			
A2414		Sodium nitroprusside			A		CHEBI:29321			
A2415		Sodium phenylbutyrate			A		CHEBI:75316			
A2416		Sodium selenite			A		CHEBI:48843			
A2417		Sofalcone			A		MESHC:C035032			
A2418		Soman			A		MESHC:D012999			
A2419		Somatostatin			A		CHEBI:64628			
A2420		Somatotropin			A		MESHC:D013006			
A2421		Soot			A		MESHC:D053260			
A2422		Sorafenib Tosylate			A		CHEBI:50928			
A2423		Sorbic acid			A		CHEBI:35962			
A2424		Sorbinil			A		CHEBI:102029			
A2425		Sorbitol			A		CHEBI:30911			
A2426		Sorboyl-CoA			A					
A2427		Sp-cAMP			A					
A2428		Sparfosic acid			A					
A2429		Spermidine			A		CHEBI:16610			
A2430		Spermine			A		CHEBI:15746			
A2431		Sphingomyelins			A		CHEBI:17636			
A2432		Sphingosine			A		CHEBI:16393			
A2433		Sphingosine 1-phosphate			A		CHEBI:37550			
A2434		Sphingosine-1-phosphate			A		CHEBI:37550			
A2435		Sphingosyl-phosphocholine			A		CHEBI:52897			
A2436		Spironolactone			A		CHEBI:9241			
A2437		Splitomicin			A		CHEBI:75272			
A2438		Sq 32709			A		MESHC:C108149			
A2439		Squalamine			A		MESHC:C079655			
A2440		Squalene			A		CHEBI:15440			
A2441		Squalestatin 1			A		CHEBI:75170			
A2442		Src-like kinase inhibitor			A					
A2443		Stannous chloride			A		MESHC:C023599			
A2444		Stanolone			A		CHEBI:16330			
A2445		Staurosporine			A		CHEBI:15738			
A2446		Stearic acid			A		CHEBI:28842			
A2447		Stearidonic acid			A		MESHC:C062895			
A2448		Stearoyl-coenzyme A			A		CHEBI:15541			
A2449		Steroid			A		CHEBI:35341			
A2450		Steroidal estrogens			A					
A2451		Sterol			A		CHEBI:15889			
A2452		Stigmasterol			A		CHEBI:28824			
A2453		Stigmatellin			A		MESHC:C041573			
A2454		Straight-chain 2-trans-enoyl CoA			A					
A2455		Straight-chain 3-ketoacyl CoA			A					
A2456		Straight-chain L-3-hydroxyacyl CoA			A					
A2457		Straight-chain fatty acid			A		CHEBI:59202			
A2458		Straight-chain fatty acyl CoA			A					
A2459		Streptomycin			A		CHEBI:17076			
A2460		Streptozocin			A		CHEBI:9288			
A2461		Strontium			A		CHEBI:35104			
A2462		Suberoylanilide hydroxamic acid			A		CHEBI:45716			
A2463		Suberylglycine			A		MESHC:C013264			
A2464		Substance P			A		MESHC:D013373			
A2465		Succinate			A		MESHC:D013386			
A2466		Succinic acid			A		CHEBI:15741			
A2467		Succinyl-CoA			A		CHEBI:15380			
A2468		Succinyl-alanyl-alanyl-prolyl-valine chloromethyl ketone			A		MESHC:C031135			
A2469		Succinyl-coenzyme A			A		CHEBI:15380			
A2470		Succinylacetone			A		MESHC:C020804			
A2471		Sucrose			A		CHEBI:17992			
A2472		Sufentanil			A		CHEBI:9316			
A2473		Sugar phosphate			A		CHEBI:33447			
A2474		Sulfamethazine			A		CHEBI:102265			
A2475		Sulfasalazine			A		CHEBI:9334			
A2476		Sulfobromophthalein			A		MESHC:D013448			
A2477		Sulforafan			A		CHEBI:47807			
A2478		Sulindac			A		CHEBI:9352			
A2479		Sulindac sulfide			A		CHEBI:75408			
A2480		Sulindac sulfone			A		CHEBI:64212			
A2481		Sulpiride			A		CHEBI:32168			
A2482		Sulprostone			A		MESHC:C016767			
A2483		Sumatriptan			A		CHEBI:10650			
A2484		Sunitinib			A		CHEBI:38940			
A2485		Superoxide dismutase			A		MESHC:D013482			
A2486		Superoxides			A		MESHC:D013481			
A2487		Suramin			A		CHEBI:45906			
A2488		Swainsonine			A		CHEBI:9367			
A2489		Syntaxin			A		MESHC:D050765			
A2490		T-butyl sulfide			A					
A2491		T0901317			A		MESHC:C423915			
A2492		TAPI (inhibitor)			A		MESHC:C092152			
A2493		TAS-103			A					
A2494		TEMPO			A		CHEBI:32849			
A2495		TES			A		CHEBI:39035			
A2496		TGFBR1 inhibitor			A					
A2497		TPCA-1			A		MESHC:C499326			
A2498		Tacalcitol			A					
A2499		Tacrine			A		CHEBI:45980			
A2500		Tacrolimus			A		CHEBI:61049			
A2501		Tadalafil			A		CHEBI:71940			
A2502		Tamoxifen			A		CHEBI:41774			
A2503		Tannic acid			A		CHEBI:75211			
A2504		Taurine			A		CHEBI:15891			
A2505		Taurochenodeoxycholic acid			A		CHEBI:16525			
A2506		Taurocholic acid			A		CHEBI:28865			
A2507		Taurolidine			A		MESHC:C012566			
A2508		Taurolithocholic acid 3-sulfate			A		CHEBI:17864			
A2509		Tauroursodeoxycholic acid			A		MESHC:C031655			
A2510		Tautomycin			A		MESHC:C053079			
A2511		Taxane			A		CHEBI:36064			
A2512		Tazarotene			A		CHEBI:32184			
A2513		Telmisartan			A		CHEBI:9434			
A2514		Telomerase			A		MESHC:D019098			
A2515		Telomestatin			A		MESHC:C431888			
A2516		Temocapril			A					
A2517		Teniposide			A		CHEBI:75988			
A2518		Terazosin			A		CHEBI:9445			
A2519		Testosterone			A		CHEBI:17347			
A2520		Testosterone propionate			A		MESHC:D043343			
A2521		Tetracaine			A		CHEBI:9468			
A2522		Tetrachlorodibenzo-p-dioxin			A					
A2523		Tetrachlorodibenzodioxin			A		CHEBI:28119			
A2524		Tetracycline			A		CHEBI:27902			
A2525		Tetradecanoylphorbol acetate			A		CHEBI:37537			
A2526		Tetraethylammonium			A		CHEBI:44296			
A2527		Tetrahydrocorticosterone			A		MESHC:C003676			
A2528		Tetrahydrocortisol			A		CHEBI:28320			
A2529		Tetrahydrodeoxycorticosterone			A		MESHC:C009413			
A2530		Tetrahydrofolic acid			A		CHEBI:26907			
A2531		Tetrahydrofolyl-[Glu](n)			A		CHEBI:28624			
A2532		Tetrahydrofurandiol			A					
A2533		Tetrahydrogestrinone			A		MESHC:C479553			
A2534		Tetramethylthiourea			A		MESHC:C019107			
A2535		Tetrandrine			A		MESHC:C009438			
A2536		Tetrodotoxin			A		CHEBI:9506			
A2537		Thalidomide			A		CHEBI:9513			
A2538		Thapsigargicin			A		MESHC:C046319			
A2539		Thapsigargin			A		CHEBI:9516			
A2540		Thenoyltrifluoroacetone			A		MESHC:D013804			
A2541		Theobromine			A		CHEBI:28946			
A2542		Theophylline			A		CHEBI:28177			
A2543		Thiabendazole			A		CHEBI:45979			
A2544		Thiamine			A		CHEBI:26948			
A2545		Thiazolidine			A		CHEBI:38333			
A2546		Thiazolidinedione			A		MESHC:C089946			
A2547		Thioacetamide			A		CHEBI:32497			
A2548		Thioctic acid			A		CHEBI:30314			
A2549		Thiocyanate			A		CHEBI:18022			
A2550		Thiodigalactoside			A		MESHC:C031803			
A2551		Thiodiglycol			A		CHEBI:75184			
A2552		Thioguanine			A		CHEBI:9555			
A2553		Thiomalic acid			A		CHEBI:38705			
A2554		Thiophane			A		CHEBI:48458			
A2555		Thioredoxin			A		CHEBI:15033			
A2556		Thiorphan			A		MESHC:D015244			
A2557		Threonine			A		CHEBI:26986			
A2558		Thrombin receptor peptide sfllrnp			A		MESHC:C086309			
A2559		Thrombopoietin			A		MESHC:D013926			
A2560		Thromboxane			A		CHEBI:26995			
A2561		Thromboxane A2			A		CHEBI:15627			
A2562		"Thromboxane A2, carbocyclic"			A		MESHC:C024587			
A2563		Thromboxane B2			A		CHEBI:28728			
A2564		Thymeleatoxin			A		MESHC:C080287			
A2565		Thymidine			A		CHEBI:17748			
A2566		Thymidine 5'-triphosphate			A		CHEBI:18077			
A2567		Thymine			A		CHEBI:17821			
A2568		Thymosin beta(1)			A		MESHC:C047192			
A2569		Thymosin beta(4)			A		MESHC:C033402			
A2570		Thyroid			A					
A2571		Thyroid hormones			A		CHEBI:60311			
A2572		Thyrotropin			A		MESHC:D013972			
A2573		Tinzaparin sodium			A					
A2574		Tipifarnib[USAN]			A					
A2575		Tirapazamine			A		MESHC:C049947			
A2576		Tiron			A					
A2577		Titanium			A		CHEBI:33341			
A2578		Titanium dioxide			A		CHEBI:32234			
A2579		Tobacco smoke			A					
A2580		"Tobacco, smokeless, aqueous extract"			A					
A2581		Tocladesine			A					
A2582		Tolbutamide			A		CHEBI:27999			
A2583		Tolcapone			A		CHEBI:63630			
A2584		Toluene			A		CHEBI:17578			
A2585		Topotecan			A		CHEBI:63632			
A2586		Toremifene			A		CHEBI:9635			
A2587		Tosufloxacin			A		MESHC:C055185			
A2588		Tosyllysine chloromethyl ketone			A		MESHC:D014107			
A2589		Tosylphenylalanyl chloromethyl ketone			A		CHEBI:9642			
A2590		"Toxin B, Clostridium difficile"			A		MESHC:C031815			
A2591		Tranilast			A		MESHC:C012293			
A2592		Trans-resveratrol			A		CHEBI:45713			
A2593		Transferrin			A		MESHC:D014168			
A2594		Tranylcypromine			A		CHEBI:9652			
A2595		Trapoxin A			A		MESHC:C067070			
A2596		Trastuzumab			A		MESHC:C112748			
A2597		Trazodone			A		CHEBI:9654			
A2598		Trehalose			A		CHEBI:27082			
A2599		Trequinsin			A		MESHC:C035964			
A2600		Tretinoin			A		CHEBI:15367			
A2601		Tretinoin tocoferil			A		MESHC:C089853			
A2602		Triacsin C			A		MESHC:C034613			
A2603		Triacylglycerol			A		CHEBI:17855			
A2604		Triamcinolone			A		CHEBI:9667			
A2605		Triazole			A		CHEBI:38597			
A2606		Tributyrin			A		MESHC:C005830			
A2607		Trichloroepoxypropane			A		MESHC:D014239			
A2608		Trichloromethyl radical			A		CHEBI:30737			
A2609		Trichostatin A			A		CHEBI:46024			
A2610		Triclosan			A		CHEBI:164200			
A2611		Triethylsulfonium			A		MESHC:C036565			
A2612		Trifluoperazine			A		CHEBI:45951			
A2613		Trifluoroacetylchloride			A					
A2614		Trilostane			A		CHEBI:32260			
A2615		Trimethyl telluride			A					
A2616		Trimethylenediamine			A		CHEBI:15725			
A2617		Trimethyloxamine			A		CHEBI:15724			
A2618		Trimethylsulfonium			A		CHEBI:17434			
A2619		Trinitrobenzenesulfonic acid			A		CHEBI:53063			
A2620		Trinitrobenzoylated polylysine			A		MESHC:C055580			
A2621		Triolein			A		CHEBI:53753			
A2622		Tripterine			A		CHEBI:63959			
A2623		Triptolide			A		MESHC:C001899			
A2624		Triptorelin			A		CHEBI:63633			
A2625		Tristearin			A		MESHC:C022618			
A2626		Triterpenoid			A		CHEBI:36615			
A2627		Tritylnucleoside			A					
A2628		Troglitazone			A		CHEBI:9753			
A2629		Trolox C			A					
A2630		Troponin I			A		MESHC:D019210			
A2631		Trovafloxacin			A		MESHC:C080163			
A2632		"Trypsin, pancreatic, type V-S"			A		MESHC:C077442			
A2633		Tryptamine			A		CHEBI:16765			
A2634		Tryptophan			A		CHEBI:27897			
A2635		Tubocurarine			A		CHEBI:9774			
A2636		Tungsten			A		CHEBI:27998			
A2637		Tunicamycin			A		CHEBI:29699			
A2638		Turmeric extract			A		MESHC:C012596			
A2639		Tyramine			A		CHEBI:15760			
A2640		Tyrosine			A		CHEBI:18186			
A2641		Tyrosine kinase inhibitor			A		CHEBI:38637			
A2642		Tyrphostin AG 1478			A		CHEBI:75404			
A2643		Tyrphostin AG 825			A		CHEBI:75405			
A2644		Tyrphostin AG1295			A					
A2645		Tyrphostin AG17			A		MESHC:C084894			
A2646		"U 46,619"			A					
A2647		U 73122			A					
A2648		U 75302			A		MESHC:C062137			
A2649		U0126			A		CHEBI:64208			
A2650		UDP 4			A					
A2651		UDP-D-galactose			A		CHEBI:18307			
A2652		UDP-N-acetyl-D-galactosamine			A		CHEBI:16650			
A2653		UDPglucose			A		CHEBI:18066			
A2654		UDPglucuronate			A		CHEBI:17200			
A2655		Ubidecarenone			A		CHEBI:46245			
A2656		Ubiquinol-10			A		CHEBI:64183			
A2657		Ubiquinone			A		CHEBI:16389			
A2658		Ubiquinone 9			A		MESHC:C030571			
A2659		Ucn 01			A					
A2660		Ultraviolet B radiation			A					
A2661		Uracil			A		CHEBI:17568			
A2662		Uranyl acetate			A		MESHC:C005460			
A2663		Urea			A		CHEBI:16199			
